"problem_id","problem_name","keywords","office_id","status","adminReply","createdAt","createdBy","source"
"4911","Teacher rebate query for minority","teacher, faculty, rebate, minority","12","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4912","Counselling refund for minority students","counselling, support, refund, minority","13","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4913","minority technical submission support","technical, it, portal, submission, minority","14","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4914","How to apply correction placement for research scholar","placement, internship, correction, research scholar","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4915","Admission update query for research scholar","admission, enrollment, update, research scholar","16","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4916","Timetable notification for research scholar students","timetable, schedule, notification, research scholar","17","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4917","teaching assistant safety approval campus","safety, security, approval, teaching assistant","18","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4918","How to access rejection for teaching assistant","canteen, sports, campus, rejection, teaching assistant","19","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4919","Grievance appeal query for teaching assistant","complaint, grievance, appeal, teaching assistant","20","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4920","ID Card policy for first year students","id card, access, first year","1","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4921","first year fee payment process","fee, payment, process, first year","2","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4922","How to apply scholarship application for first year","scholarship, financial aid, application, first year","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4923","second year request document issuance","certificate, bonafide, request, second year","4","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4924","Hostel complaint for second year students","hostel, accommodation, complaint, second year","5","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4925","second year bus details details","bus, transport, details, second year","6","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4926","How to get information medical facility for third year","medical, health, information, third year","7","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4927","Library support process for third year","library, book, support, third year","8","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4928","Course portal for third year students","course, academic, portal, third year","9","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4929","fourth year exam form details","exam, examination, form, fourth year","10","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4930","How to registration attendance for fourth year","attendance, registration, fourth year","11","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4931","Teacher renewal query for fourth year","teacher, faculty, renewal, fourth year","12","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4932","Counselling cancellation for final year students","counselling, support, cancellation, final year","13","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4933","final year technical verification support","technical, it, portal, verification, final year","14","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4934","How to apply issuance placement for final year","placement, internship, issuance, final year","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4935","Admission query query for postgraduate","admission, enrollment, query, postgraduate","16","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4936","Timetable assistance for postgraduate students","timetable, schedule, assistance, postgraduate","17","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4937","postgraduate safety guidance campus","safety, security, guidance, postgraduate","18","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4938","How to access timing for PhD","canteen, sports, campus, timing, PhD","19","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4939","Grievance contact query for PhD","complaint, grievance, contact, PhD","20","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4940","ID Card policy for PhD students","id card, fee, PhD","1","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4941","law fee payment rebate","fee, payment, rebate, law","2","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4942","How to apply scholarship refund for law","scholarship, financial aid, refund, law","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4943","law submission document issuance","certificate, bonafide, submission, law","4","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4944","Hostel correction for pharmacy students","hostel, accommodation, correction, pharmacy","5","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4945","pharmacy bus update details","bus, transport, update, pharmacy","6","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4946","How to get notification medical facility for pharmacy","medical, health, notification, pharmacy","7","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4947","Library approval process for engineering","library, book, approval, engineering","8","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4948","Course rejection for engineering students","course, academic, rejection, engineering","9","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4949","engineering exam appeal details","exam, examination, appeal, engineering","10","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4950","How to access attendance for management","attendance, access, management","11","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4951","Teacher process query for management","teacher, faculty, process, management","12","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4952","Counselling application for management students","counselling, support, application, management","13","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4953","architecture technical request support","technical, it, portal, request, architecture","14","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4954","How to apply complaint placement for architecture","placement, internship, complaint, architecture","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4955","Admission details query for architecture","admission, enrollment, details, architecture","16","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4956","Timetable information for journalism students","timetable, schedule, information, journalism","17","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4957","journalism safety support campus","safety, security, support, journalism","18","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4958","How to access portal for journalism","canteen, sports, campus, portal, journalism","19","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4959","Grievance form query for education","complaint, grievance, form, education","20","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4960","ID Card policy for education students","id card, registration, education","1","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4961","education fee payment renewal","fee, payment, renewal, education","2","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4962","How to apply scholarship cancellation for agriculture","scholarship, financial aid, cancellation, agriculture","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4963","agriculture verification document issuance","certificate, bonafide, verification, agriculture","4","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4964","Hostel issuance for agriculture students","hostel, accommodation, issuance, agriculture","5","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4965","science bus query details","bus, transport, query, science","6","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4966","How to get assistance medical facility for science","medical, health, assistance, science","7","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4967","Library guidance process for science","library, book, guidance, science","8","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4968","Course timing for arts students","course, academic, timing, arts","9","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4969","arts exam contact details","exam, examination, contact, arts","10","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4970","How to fee attendance for arts","attendance, fee, arts","11","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4971","Teacher rebate query for commerce","teacher, faculty, rebate, commerce","12","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4972","Counselling refund for commerce students","counselling, support, refund, commerce","13","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4973","commerce technical submission support","technical, it, portal, submission, commerce","14","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4974","How to apply correction placement for hotel management","placement, internship, correction, hotel management","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4975","Admission update query for hotel management","admission, enrollment, update, hotel management","16","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4976","Timetable notification for hotel management students","timetable, schedule, notification, hotel management","17","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4977","distance safety approval campus","safety, security, approval, distance","18","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4978","How to access rejection for distance","canteen, sports, campus, rejection, distance","19","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4979","Grievance appeal query for distance","complaint, grievance, appeal, distance","20","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4980","ID Card policy for evening batch students","id card, access, evening batch","1","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4981","evening batch fee payment process","fee, payment, process, evening batch","2","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4982","How to apply scholarship application for evening batch","scholarship, financial aid, application, evening batch","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4983","part-time request document issuance","certificate, bonafide, request, part-time","4","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4984","Hostel complaint for part-time students","hostel, accommodation, complaint, part-time","5","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4985","part-time bus details details","bus, transport, details, part-time","6","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4986","How to get information medical facility for international","medical, health, information, international","7","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4987","Library support process for international","library, book, support, international","8","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4988","Course portal for international students","course, academic, portal, international","9","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4989","exchange program exam form details","exam, examination, form, exchange program","10","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4990","How to registration attendance for exchange program","attendance, registration, exchange program","11","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4991","Teacher renewal query for exchange program","teacher, faculty, renewal, exchange program","12","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4992","Counselling cancellation for NRI students","counselling, support, cancellation, NRI","13","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
